gender,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade,gender_encoded,parental_education_encoded,grade_encoded
male,high school,0,1,19.0,46.0,67.0,9.0,141.0,Fail,2,1.0,0.0
male,master's degree,1,1,35.0,95.0,57.0,57.0,244.0,C,2,5.0,2.0
male,high school,1,0,42.0,100.0,100.0,80.0,322.0,A,2,1.0,4.0
male,associate's degree,1,1,86.0,71.0,59.0,47.0,263.0,B,2,3.0,3.0
male,bachelor's degree,1,1,46.0,94.0,100.0,64.0,304.0,B,2,4.0,3.0
male,bachelor's degree,0,1,77.0,75.0,63.0,32.0,247.0,C,2,4.0,2.0
male,some college,1,1,79.0,44.0,70.0,78.0,271.0,B,2,2.0,3.0
male,some college,1,1,62.0,83.0,55.0,58.0,258.0,B,2,2.0,3.0
male,bachelor's degree,1,0,57.0,92.0,96.0,79.0,324.0,A,2,4.0,4.0
male,high school,0,1,30.0,59.0,48.0,42.0,179.0,D,2,1.0,1.0
male,high school,0,1,45.0,74.0,59.0,100.0,278.0,B,2,1.0,3.0
male,high school,1,0,77.0,96.0,58.0,90.0,321.0,A,2,1.0,4.0
male,high school,1,1,43.0,35.0,80.0,82.0,240.0,C,2,1.0,2.0
male,high school,0,0,31.0,78.0,34.0,47.0,190.0,D,2,1.0,1.0
male,high school,1,0,30.0,100.0,87.0,54.0,271.0,B,2,1.0,3.0
male,high school,0,0,61.0,89.0,79.0,80.0,309.0,B,2,1.0,3.0
male,high school,1,1,61.0,89.0,86.0,71.0,307.0,B,2,1.0,3.0
male,high school,1,0,92.0,70.0,45.0,69.0,276.0,B,2,1.0,3.0
male,some college,1,0,50.0,78.0,54.0,69.0,251.0,B,2,2.0,3.0
male,bachelor's degree,0,1,75.0,86.0,63.0,56.0,280.0,B,2,4.0,3.0
male,associate's degree,1,0,43.0,51.0,83.0,64.0,241.0,C,2,3.0,2.0
male,high school,1,0,64.0,71.0,69.0,64.0,268.0,B,2,1.0,3.0
male,associate's degree,1,0,19.0,17.0,83.0,63.0,182.0,D,2,3.0,1.0
male,associate's degree,1,0,17.0,82.0,65.0,89.0,253.0,B,2,3.0,3.0
male,high school,0,1,68.0,100.0,77.0,89.0,334.0,A,2,1.0,4.0
male,high school,0,0,54.0,79.0,36.0,94.0,263.0,B,2,1.0,3.0
male,associate's degree,0,0,79.0,91.0,83.0,66.0,319.0,B,2,3.0,3.0
male,high school,0,1,51.0,44.0,67.0,82.0,244.0,C,2,1.0,2.0
male,high school,1,0,24.0,81.0,53.0,45.0,203.0,C,2,1.0,2.0
male,associate's degree,0,1,79.0,67.0,76.0,54.0,276.0,B,2,3.0,3.0
male,high school,1,0,19.0,78.0,56.0,75.0,228.0,C,2,1.0,2.0
male,some college,1,0,52.0,76.0,68.0,59.0,255.0,B,2,2.0,3.0
male,some college,0,0,28.0,75.0,30.0,32.0,165.0,D,2,2.0,1.0
male,high school,0,0,86.0,66.0,43.0,12.0,207.0,C,2,1.0,2.0
male,high school,1,0,50.0,100.0,76.0,62.0,288.0,B,2,1.0,3.0
male,associate's degree,1,1,50.0,55.0,66.0,79.0,250.0,B,2,3.0,3.0
male,high school,1,0,20.0,47.0,54.0,61.0,182.0,D,2,1.0,1.0
male,bachelor's degree,1,1,17.0,81.0,52.0,90.0,240.0,C,2,4.0,2.0
male,bachelor's degree,1,0,57.0,73.0,87.0,91.0,308.0,B,2,4.0,3.0
male,associate's degree,1,1,47.0,60.0,100.0,76.0,283.0,B,2,3.0,3.0
male,some college,1,1,94.0,63.0,72.0,97.0,326.0,A,2,2.0,4.0
male,associate's degree,1,0,46.0,31.0,69.0,49.0,195.0,D,2,3.0,1.0
male,high school,1,1,70.0,84.0,96.0,81.0,331.0,A,2,1.0,4.0
male,some college,0,1,31.0,26.0,76.0,54.0,187.0,D,2,2.0,1.0
male,bachelor's degree,1,0,87.0,78.0,100.0,47.0,312.0,B,2,4.0,3.0
male,master's degree,0,0,24.0,54.0,55.0,83.0,216.0,C,2,5.0,2.0
male,high school,0,1,71.0,97.0,86.0,83.0,337.0,A,2,1.0,4.0
male,high school,1,0,59.0,34.0,93.0,46.0,232.0,C,2,1.0,2.0
male,some college,1,0,36.0,43.0,26.0,45.0,150.0,D,2,2.0,1.0
male,associate's degree,0,1,59.0,65.0,51.0,58.0,233.0,C,2,3.0,2.0
male,associate's degree,0,1,25.0,88.0,91.0,89.0,293.0,B,2,3.0,3.0
male,high school,1,1,6.0,60.0,79.0,38.0,183.0,D,2,1.0,1.0
male,high school,1,1,43.0,82.0,85.0,35.0,245.0,C,2,1.0,2.0
male,some college,1,0,60.0,63.0,95.0,53.0,271.0,B,2,2.0,3.0
male,bachelor's degree,0,1,70.0,100.0,78.0,89.0,337.0,A,2,4.0,4.0
male,high school,1,0,51.0,42.0,70.0,27.0,190.0,D,2,1.0,1.0
male,high school,0,1,67.0,49.0,38.0,58.0,212.0,C,2,1.0,2.0
male,high school,1,0,23.0,96.0,67.0,38.0,224.0,C,2,1.0,2.0
male,master's degree,1,0,72.0,88.0,72.0,43.0,275.0,B,2,5.0,3.0
male,associate's degree,1,0,13.0,24.0,53.0,31.0,121.0,Fail,2,3.0,0.0
male,bachelor's degree,1,1,89.0,75.0,52.0,86.0,302.0,B,2,4.0,3.0
male,some college,1,1,28.0,17.0,52.0,58.0,155.0,D,2,2.0,1.0
male,high school,1,1,18.0,87.0,100.0,26.0,231.0,C,2,1.0,2.0
male,some college,1,1,45.0,76.0,75.0,51.0,247.0,C,2,2.0,2.0
male,high school,0,0,38.0,100.0,72.0,44.0,254.0,B,2,1.0,3.0
male,bachelor's degree,1,0,20.0,89.0,88.0,96.0,293.0,B,2,4.0,3.0
male,associate's degree,0,1,48.0,48.0,87.0,71.0,254.0,B,2,3.0,3.0
male,some college,1,0,19.0,76.0,61.0,57.0,213.0,C,2,2.0,2.0
male,associate's degree,0,0,53.0,72.0,63.0,67.0,255.0,B,2,3.0,3.0
male,master's degree,0,0,30.0,21.0,48.0,40.0,139.0,Fail,2,5.0,0.0
male,high school,0,1,89.0,99.0,60.0,62.0,310.0,B,2,1.0,3.0
male,master's degree,1,0,36.0,100.0,61.0,75.0,272.0,B,2,5.0,3.0
male,bachelor's degree,1,0,81.0,47.0,83.0,85.0,296.0,B,2,4.0,3.0
male,high school,1,1,99.0,100.0,44.0,17.0,260.0,B,2,1.0,3.0
male,bachelor's degree,1,0,27.0,50.0,51.0,98.0,226.0,C,2,4.0,2.0
male,associate's degree,0,0,60.0,100.0,100.0,56.0,316.0,B,2,3.0,3.0
male,bachelor's degree,0,0,48.0,71.0,91.0,98.0,308.0,B,2,4.0,3.0
male,bachelor's degree,0,1,64.0,74.0,49.0,86.0,273.0,B,2,4.0,3.0
male,bachelor's degree,1,0,73.0,73.0,82.0,29.0,257.0,B,2,4.0,3.0
male,high school,0,1,25.0,40.0,69.0,52.0,186.0,D,2,1.0,1.0
male,associate's degree,1,0,28.0,25.0,45.0,37.0,135.0,Fail,2,3.0,0.0
Unknown,high school,1,0,54.0,55.0,66.0,100.0,275.0,B,0,1.0,3.0
male,Unknown,0,0,17.0,59.0,51.0,61.0,188.0,D,2,0.0,1.0
male,associate's degree,1,1,85.0,46.0,76.0,90.0,297.0,B,2,3.0,3.0
male,bachelor's degree,1,0,27.0,81.0,62.0,37.0,207.0,C,2,4.0,2.0
male,high school,1,0,58.0,85.0,44.0,95.0,282.0,B,2,1.0,3.0
male,associate's degree,0,1,75.0,71.0,69.0,26.0,241.0,C,2,3.0,2.0
male,associate's degree,0,1,27.0,35.0,72.5,43.0,177.5,D,2,3.0,1.0
male,high school,1,0,72.0,61.0,37.0,47.0,217.0,C,2,1.0,2.0
male,high school,0,0,100.0,73.0,51.0,100.0,324.0,A,2,1.0,4.0
male,associate's degree,0,1,54.0,44.0,80.0,50.0,228.0,C,2,3.0,2.0
male,associate's degree,1,1,50.0,77.0,91.0,46.0,264.0,B,2,3.0,3.0
male,high school,0,0,55.0,62.0,81.0,45.0,243.0,C,2,1.0,2.0
male,associate's degree,1,1,37.0,95.0,72.0,57.0,261.0,B,2,3.0,3.0
male,some college,1,0,98.0,60.0,96.0,50.0,304.0,B,2,2.0,3.0
male,associate's degree,0,0,25.0,84.0,60.0,50.0,219.0,C,2,3.0,2.0
male,high school,0,1,53.0,59.0,30.0,48.0,190.0,D,2,1.0,1.0
male,high school,0,1,77.0,39.0,67.0,57.0,240.0,C,2,1.0,2.0
male,master's degree,1,1,12.0,70.0,73.0,59.0,214.0,C,2,5.0,2.0
male,associate's degree,0,1,57.0,67.0,47.0,95.0,266.0,B,2,3.0,3.0
male,associate's degree,1,0,46.0,61.0,76.0,86.0,269.0,B,2,3.0,3.0
male,high school,1,0,30.0,76.0,70.0,47.0,223.0,C,2,1.0,2.0
male,high school,1,0,45.0,65.0,55.0,81.0,246.0,C,2,1.0,2.0
male,high school,0,1,77.0,93.0,85.0,81.0,336.0,A,2,1.0,4.0
male,some college,0,0,17.0,48.0,73.0,57.0,195.0,D,2,2.0,1.0
male,master's degree,0,1,35.0,74.0,100.0,94.0,303.0,B,2,5.0,3.0
male,some college,0,1,91.0,98.0,66.0,100.0,355.0,A,2,2.0,4.0
male,high school,1,0,65.0,47.0,34.0,100.0,246.0,C,2,1.0,2.0
male,some college,0,0,74.0,98.0,88.0,83.0,343.0,A,2,2.0,4.0
male,high school,1,0,39.0,96.0,59.0,53.0,247.0,C,2,1.0,2.0
male,master's degree,1,0,34.0,48.0,52.0,80.0,214.0,C,2,5.0,2.0
male,some college,0,1,54.0,58.0,78.0,100.0,290.0,B,2,2.0,3.0
male,master's degree,1,0,67.0,54.0,81.0,64.0,266.0,B,2,5.0,3.0
male,high school,0,0,72.0,100.0,98.0,82.0,352.0,A,2,1.0,4.0
male,associate's degree,0,0,72.0,90.0,53.0,94.0,309.0,B,2,3.0,3.0
male,high school,1,1,54.0,86.0,28.0,88.0,256.0,B,2,1.0,3.0
male,associate's degree,1,0,34.0,53.0,54.0,57.0,198.0,D,2,3.0,1.0
male,some college,0,0,50.0,56.0,70.0,72.0,248.0,C,2,2.0,2.0
male,high school,0,0,53.0,73.0,82.0,65.0,273.0,B,2,1.0,3.0
male,associate's degree,0,0,71.0,44.0,64.0,54.0,233.0,C,2,3.0,2.0
male,associate's degree,1,0,48.0,92.0,73.0,54.0,267.0,B,2,3.0,3.0
male,master's degree,1,1,60.0,95.0,59.0,75.0,289.0,B,2,5.0,3.0
male,high school,0,1,36.0,64.0,64.0,55.0,219.0,C,2,1.0,2.0
male,some college,0,0,97.0,64.0,58.0,34.0,253.0,B,2,2.0,3.0
male,some college,1,1,49.0,98.0,84.0,92.0,323.0,A,2,2.0,4.0
male,bachelor's degree,1,1,78.0,81.0,51.0,40.0,250.0,B,2,4.0,3.0
male,associate's degree,1,0,21.0,64.0,53.0,55.0,193.0,D,2,3.0,1.0
male,some college,1,0,96.0,84.0,82.0,100.0,362.0,A,2,2.0,4.0
male,associate's degree,1,1,77.0,60.0,29.0,54.0,220.0,C,2,3.0,2.0
male,high school,1,1,43.0,100.0,82.0,80.0,305.0,B,2,1.0,3.0
male,high school,1,0,38.0,100.0,65.0,87.0,290.0,B,2,1.0,3.0
male,bachelor's degree,1,0,53.0,76.0,72.0,42.0,243.0,C,2,4.0,2.0
male,some college,0,1,53.0,100.0,65.0,53.0,271.0,B,2,2.0,3.0
male,associate's degree,1,1,51.0,65.0,64.0,93.0,273.0,B,2,3.0,3.0
male,high school,1,1,70.0,52.0,45.0,69.0,236.0,C,2,1.0,2.0
male,high school,0,0,85.0,72.0,62.0,48.0,267.0,B,2,1.0,3.0
male,high school,1,0,51.0,48.0,55.0,61.0,215.0,C,2,1.0,2.0
male,some college,1,1,56.0,93.0,69.0,77.0,295.0,B,2,2.0,3.0
male,bachelor's degree,1,1,75.0,100.0,83.0,38.0,296.0,B,2,4.0,3.0
male,some college,0,1,94.0,44.0,68.0,69.0,275.0,B,2,2.0,3.0
male,associate's degree,1,0,14.0,95.0,50.0,41.0,200.0,C,2,3.0,2.0
male,bachelor's degree,0,0,80.0,67.0,91.0,70.0,308.0,B,2,4.0,3.0
male,associate's degree,1,1,16.0,77.0,89.0,79.0,261.0,B,2,3.0,3.0
male,high school,0,0,32.0,82.0,53.0,74.0,241.0,C,2,1.0,2.0
male,master's degree,0,0,84.0,55.0,69.0,80.0,288.0,B,2,5.0,3.0
male,associate's degree,1,1,89.0,62.0,61.0,26.0,238.0,C,2,3.0,2.0
male,associate's degree,0,0,44.0,59.0,77.0,65.0,245.0,C,2,3.0,2.0
male,master's degree,0,0,57.0,96.0,52.0,61.0,266.0,B,2,5.0,3.0
male,associate's degree,0,0,86.0,77.0,33.0,33.0,229.0,C,2,3.0,2.0
male,associate's degree,0,1,38.0,89.0,64.0,50.0,241.0,C,2,3.0,2.0
male,bachelor's degree,0,1,89.0,46.0,50.0,89.0,274.0,B,2,4.0,3.0
male,associate's degree,1,1,46.0,52.0,76.0,73.0,247.0,C,2,3.0,2.0
male,master's degree,0,0,30.0,89.0,52.0,18.0,189.0,D,2,5.0,1.0
male,some college,0,0,30.0,75.0,78.0,59.0,242.0,C,2,2.0,2.0
male,high school,0,0,32.0,43.0,38.0,57.0,170.0,D,2,1.0,1.0
male,some college,1,0,63.0,76.0,44.0,47.0,230.0,C,2,2.0,2.0
male,high school,0,1,95.0,60.0,80.0,81.0,316.0,B,2,1.0,3.0
male,some college,0,1,17.0,97.0,90.0,68.0,272.0,B,2,2.0,3.0
male,bachelor's degree,0,0,46.0,75.0,37.0,71.0,229.0,C,2,4.0,2.0
male,bachelor's degree,1,0,33.0,55.0,30.0,76.0,194.0,D,2,4.0,1.0
male,some college,1,1,87.0,96.0,100.0,63.0,346.0,A,2,2.0,4.0
male,some college,0,1,91.0,98.0,84.0,46.0,319.0,B,2,2.0,3.0
male,high school,0,0,40.0,53.0,75.0,86.0,254.0,B,2,1.0,3.0
male,some college,1,0,49.0,59.0,79.0,34.0,221.0,C,2,2.0,2.0
male,high school,1,0,23.0,51.0,69.0,59.0,202.0,C,2,1.0,2.0
male,bachelor's degree,1,0,41.0,76.0,95.0,97.0,309.0,B,2,4.0,3.0
male,high school,1,0,29.0,71.0,71.0,55.0,226.0,C,2,1.0,2.0
male,associate's degree,1,1,32.0,25.0,69.0,39.0,165.0,D,2,3.0,1.0
male,high school,0,1,100.0,57.0,54.0,94.0,305.0,B,2,1.0,3.0
male,high school,0,0,46.0,45.0,85.0,56.0,232.0,C,2,1.0,2.0
male,some college,0,0,18.0,70.0,44.0,83.0,215.0,C,2,2.0,2.0
male,associate's degree,1,1,58.0,66.0,56.0,90.0,270.0,B,2,3.0,3.0
male,high school,1,0,96.0,52.0,52.0,80.0,280.0,B,2,1.0,3.0
male,high school,0,1,34.0,86.0,66.0,91.0,277.0,B,2,1.0,3.0
male,associate's degree,0,0,77.0,95.0,61.0,55.0,288.0,B,2,3.0,3.0
male,high school,0,0,32.0,54.0,75.0,35.0,196.0,D,2,1.0,1.0
male,high school,1,0,61.0,72.0,100.0,83.0,316.0,B,2,1.0,3.0
male,high school,1,1,85.0,100.0,62.0,96.0,343.0,A,2,1.0,4.0
male,associate's degree,0,1,15.0,53.0,57.0,63.0,188.0,D,2,3.0,1.0
male,some college,0,0,47.0,70.0,71.0,45.0,233.0,C,2,2.0,2.0
male,bachelor's degree,0,0,76.0,86.0,84.0,80.0,326.0,A,2,4.0,4.0
male,high school,0,0,37.0,82.0,65.0,96.0,280.0,B,2,1.0,3.0
male,high school,1,0,60.0,85.0,72.0,58.0,275.0,B,2,1.0,3.0
male,high school,1,1,75.0,91.0,86.0,65.0,317.0,B,2,1.0,3.0
male,high school,1,0,50.0,44.0,23.0,80.0,197.0,D,2,1.0,1.0
male,associate's degree,0,0,73.0,46.0,54.0,54.0,227.0,C,2,3.0,2.0
male,high school,0,1,39.0,34.0,72.0,44.0,189.0,D,2,1.0,1.0
male,some college,1,1,90.0,53.0,44.0,100.0,287.0,B,2,2.0,3.0
male,associate's degree,0,0,20.0,58.0,71.0,93.0,242.0,C,2,3.0,2.0
male,bachelor's degree,1,0,22.0,86.0,87.0,68.0,263.0,B,2,4.0,3.0
male,associate's degree,1,1,44.0,94.0,75.0,100.0,313.0,B,2,3.0,3.0
male,some college,0,0,61.0,63.0,98.0,53.0,275.0,B,2,2.0,3.0
male,some college,0,0,79.0,46.0,42.0,48.0,215.0,C,2,2.0,2.0
male,some college,1,1,48.0,95.0,79.0,84.0,306.0,B,2,2.0,3.0
male,high school,0,1,23.0,68.0,58.0,48.0,197.0,D,2,1.0,1.0
male,high school,1,0,40.0,83.0,62.0,62.0,247.0,C,2,1.0,2.0
male,master's degree,0,0,63.0,69.0,54.0,80.0,266.0,B,2,5.0,3.0
male,some college,1,0,39.0,83.0,77.0,75.0,274.0,B,2,2.0,3.0
male,some college,1,1,72.0,80.0,82.0,81.0,315.0,B,2,2.0,3.0
male,some college,1,0,83.0,53.0,87.0,60.0,283.0,B,2,2.0,3.0
male,high school,1,0,38.0,47.0,67.0,51.0,203.0,C,2,1.0,2.0
male,high school,1,0,82.0,89.0,100.0,56.0,327.0,A,2,1.0,4.0
male,bachelor's degree,1,0,73.0,23.0,80.0,69.0,245.0,C,2,4.0,2.0
male,high school,0,1,67.0,55.0,72.5,67.0,261.5,B,2,1.0,3.0
male,master's degree,0,0,71.0,71.0,54.0,57.0,253.0,B,2,5.0,3.0
male,some college,1,0,58.0,54.0,67.0,46.0,225.0,C,2,2.0,2.0
male,associate's degree,0,0,64.0,71.0,71.0,61.0,267.0,B,2,3.0,3.0
male,bachelor's degree,1,0,20.0,64.0,42.0,43.0,169.0,D,2,4.0,1.0
male,Unknown,1,0,99.0,77.0,43.0,61.0,280.0,B,2,0.0,3.0
male,associate's degree,1,0,25.0,100.0,56.0,30.0,211.0,C,2,3.0,2.0
Unknown,associate's degree,0,1,14.0,90.0,98.0,85.0,287.0,B,0,3.0,3.0
male,bachelor's degree,1,0,25.0,45.0,83.0,55.0,208.0,C,2,4.0,2.0
male,high school,1,1,47.0,48.0,78.0,89.0,262.0,B,2,1.0,3.0
male,high school,1,0,96.0,91.0,66.0,86.0,339.0,A,2,1.0,4.0
male,bachelor's degree,0,0,31.0,57.0,73.0,82.0,243.0,C,2,4.0,2.0
male,associate's degree,0,0,50.0,34.0,39.0,80.0,203.0,C,2,3.0,2.0
male,high school,0,0,40.0,82.0,25.0,82.0,229.0,C,2,1.0,2.0
male,master's degree,0,1,54.0,86.0,79.0,73.0,292.0,B,2,5.0,3.0
male,master's degree,1,0,30.0,35.0,40.0,22.0,127.0,Fail,2,5.0,0.0
male,some college,1,1,40.0,82.0,84.0,72.0,278.0,B,2,2.0,3.0
male,bachelor's degree,0,0,39.0,86.0,63.0,72.0,260.0,B,2,4.0,3.0
male,high school,1,1,49.0,60.0,79.0,83.0,271.0,B,2,1.0,3.0
male,some college,1,1,89.0,51.0,84.0,45.0,269.0,B,2,2.0,3.0
male,master's degree,1,0,27.0,69.0,80.0,27.0,203.0,C,2,5.0,2.0
male,high school,0,1,27.0,73.0,69.0,64.0,233.0,C,2,1.0,2.0
male,associate's degree,0,0,42.0,93.0,55.0,100.0,290.0,B,2,3.0,3.0
male,some college,0,0,36.0,73.0,72.0,100.0,281.0,B,2,2.0,3.0
male,high school,1,0,53.0,53.0,23.0,51.0,180.0,D,2,1.0,1.0
male,high school,0,1,100.0,45.0,66.0,82.0,293.0,B,2,1.0,3.0
male,some college,0,0,43.0,72.0,100.0,38.0,253.0,B,2,2.0,3.0
male,high school,1,0,72.0,40.0,83.0,92.0,287.0,B,2,1.0,3.0
male,bachelor's degree,1,0,43.0,100.0,82.0,72.0,297.0,B,2,4.0,3.0
male,high school,0,0,68.0,83.0,92.0,66.0,309.0,B,2,1.0,3.0
male,master's degree,0,0,52.0,27.0,80.0,49.0,208.0,C,2,5.0,2.0
male,bachelor's degree,0,1,100.0,91.0,72.0,55.0,318.0,B,2,4.0,3.0
male,master's degree,1,0,62.0,53.0,68.0,55.0,238.0,C,2,5.0,2.0
male,some college,1,0,34.0,51.0,47.0,42.0,174.0,D,2,2.0,1.0
male,associate's degree,1,0,62.0,83.0,56.0,31.0,232.0,C,2,3.0,2.0
male,some college,1,1,31.0,51.0,68.0,54.0,204.0,C,2,2.0,2.0
male,some college,1,0,55.0,72.0,96.0,75.0,298.0,B,2,2.0,3.0
male,some college,0,0,83.0,94.0,100.0,86.0,363.0,A,2,2.0,4.0
male,high school,0,0,25.0,56.0,81.0,71.0,233.0,C,2,1.0,2.0
male,master's degree,1,0,22.0,100.0,41.0,48.0,211.0,C,2,5.0,2.0
male,bachelor's degree,1,1,49.0,67.0,60.0,9.0,185.0,D,2,4.0,1.0
male,some college,1,0,97.0,55.0,71.0,87.0,310.0,B,2,2.0,3.0
male,high school,1,0,70.0,63.0,100.0,48.0,281.0,B,2,1.0,3.0
male,bachelor's degree,1,0,25.0,22.0,66.0,70.0,183.0,D,2,4.0,1.0
male,master's degree,0,0,78.0,42.0,91.0,100.0,311.0,B,2,5.0,3.0
male,high school,1,1,58.0,95.0,100.0,88.0,341.0,A,2,1.0,4.0
male,some college,0,1,0.0,48.0,86.0,82.0,216.0,C,2,2.0,2.0
male,some college,1,1,51.0,58.0,76.0,81.0,266.0,B,2,2.0,3.0
male,high school,1,1,45.0,100.0,87.0,59.0,291.0,B,2,1.0,3.0
male,associate's degree,0,1,23.0,97.0,49.0,44.0,213.0,C,2,3.0,2.0
male,high school,0,0,100.0,31.0,74.0,74.0,279.0,B,2,1.0,3.0
male,high school,1,0,40.0,61.0,65.0,67.0,233.0,C,2,1.0,2.0
male,bachelor's degree,1,0,30.0,62.0,89.0,42.0,223.0,C,2,4.0,2.0
male,some college,1,1,30.0,73.0,61.0,51.0,215.0,C,2,2.0,2.0
male,high school,1,0,53.0,68.0,52.0,69.0,242.0,C,2,1.0,2.0
male,bachelor's degree,0,1,66.0,86.0,88.0,45.0,285.0,B,2,4.0,3.0
male,master's degree,1,1,56.0,57.0,56.0,46.0,215.0,C,2,5.0,2.0
male,high school,1,0,33.0,78.0,85.0,96.0,292.0,B,2,1.0,3.0
male,associate's degree,0,0,11.0,79.0,54.0,52.0,196.0,D,2,3.0,1.0
male,associate's degree,1,0,70.0,92.0,77.0,48.0,287.0,B,2,3.0,3.0
male,some college,0,1,18.0,42.0,70.0,39.0,169.0,D,2,2.0,1.0
male,high school,1,0,67.0,100.0,85.0,99.0,351.0,A,2,1.0,4.0
male,high school,1,1,18.0,70.0,44.0,65.0,197.0,D,2,1.0,1.0
male,high school,0,1,72.0,97.0,92.0,52.0,313.0,B,2,1.0,3.0
male,bachelor's degree,1,0,68.0,48.0,69.0,86.0,271.0,B,2,4.0,3.0
male,bachelor's degree,1,0,72.0,58.0,100.0,88.0,318.0,B,2,4.0,3.0
male,master's degree,1,0,93.0,89.0,77.0,36.0,295.0,B,2,5.0,3.0
male,some college,1,1,47.0,72.0,100.0,58.0,277.0,B,2,2.0,3.0
male,high school,1,1,39.0,35.0,44.0,96.0,214.0,C,2,1.0,2.0
male,high school,1,1,33.0,93.0,80.0,74.0,280.0,B,2,1.0,3.0
male,some college,1,0,50.0,97.0,78.0,79.0,304.0,B,2,2.0,3.0
male,associate's degree,1,0,32.0,82.0,61.0,69.0,244.0,C,2,3.0,2.0
male,associate's degree,0,0,70.0,87.0,85.0,42.0,284.0,B,2,3.0,3.0
male,associate's degree,0,0,33.0,87.0,54.0,14.0,188.0,D,2,3.0,1.0
male,associate's degree,0,1,29.0,77.0,81.0,76.0,263.0,B,2,3.0,3.0
male,high school,0,0,61.0,81.0,33.0,80.0,255.0,B,2,1.0,3.0
male,master's degree,1,1,50.0,17.0,34.0,60.0,161.0,D,2,5.0,1.0
male,high school,1,0,36.0,79.0,66.0,59.0,240.0,C,2,1.0,2.0
male,bachelor's degree,0,0,70.0,37.0,76.0,42.0,225.0,C,2,4.0,2.0
male,high school,0,0,46.0,84.0,73.0,80.0,283.0,B,2,1.0,3.0
male,bachelor's degree,1,1,48.0,80.0,47.0,58.0,233.0,C,2,4.0,2.0
male,associate's degree,0,0,74.0,87.0,35.0,77.0,273.0,B,2,3.0,3.0
male,high school,0,0,90.0,70.0,96.0,37.0,293.0,B,2,1.0,3.0
male,bachelor's degree,1,0,24.0,65.0,93.0,35.0,217.0,C,2,4.0,2.0
male,some college,1,1,12.0,34.0,76.0,66.0,188.0,D,2,2.0,1.0
male,associate's degree,1,0,85.0,76.0,74.0,58.0,293.0,B,2,3.0,3.0
male,high school,1,0,50.0,41.0,76.0,77.0,244.0,C,2,1.0,2.0
male,bachelor's degree,1,0,24.0,58.0,100.0,39.0,221.0,C,2,4.0,2.0
male,master's degree,0,0,29.0,91.0,51.0,65.0,236.0,C,2,5.0,2.0
male,some college,1,1,26.0,55.0,55.0,54.0,190.0,D,2,2.0,1.0
male,bachelor's degree,1,1,98.0,60.0,90.0,100.0,348.0,A,2,4.0,4.0
male,high school,1,1,48.0,65.0,63.0,57.0,233.0,C,2,1.0,2.0
male,high school,0,0,86.0,87.0,95.0,90.0,358.0,A,2,1.0,4.0
male,some college,0,0,81.0,100.0,100.0,65.0,346.0,A,2,2.0,4.0
male,high school,0,1,29.0,79.0,45.0,35.0,188.0,D,2,1.0,1.0
male,high school,0,0,35.0,66.0,95.0,67.0,263.0,B,2,1.0,3.0
male,some college,1,0,59.0,51.0,43.0,72.0,225.0,C,2,2.0,2.0
male,high school,1,0,90.0,85.0,94.0,38.0,307.0,B,2,1.0,3.0
male,bachelor's degree,1,0,96.0,36.0,78.0,76.0,286.0,B,2,4.0,3.0
male,high school,0,1,27.0,80.0,100.0,10.0,217.0,C,2,1.0,2.0
male,bachelor's degree,1,0,19.0,44.0,61.0,56.0,180.0,D,2,4.0,1.0
male,associate's degree,1,1,76.0,66.0,89.0,96.0,327.0,A,2,3.0,4.0
male,high school,0,0,78.0,38.0,28.0,44.0,188.0,D,2,1.0,1.0
male,master's degree,1,0,48.0,77.0,81.0,15.0,221.0,C,2,5.0,2.0
male,high school,1,1,40.0,86.0,54.0,28.0,208.0,C,2,1.0,2.0
male,high school,1,0,63.0,79.0,85.0,55.0,282.0,B,2,1.0,3.0
male,high school,0,0,41.0,76.0,81.0,72.0,270.0,B,2,1.0,3.0
male,bachelor's degree,1,1,24.0,49.0,59.0,36.0,168.0,D,2,4.0,1.0
male,associate's degree,0,0,42.0,70.0,94.0,82.0,288.0,B,2,3.0,3.0
male,high school,1,1,100.0,40.0,38.0,59.0,237.0,C,2,1.0,2.0
male,high school,0,1,78.0,35.0,81.0,50.0,244.0,C,2,1.0,2.0
male,high school,1,1,100.0,61.0,38.0,29.0,228.0,C,2,1.0,2.0
male,high school,1,1,52.0,49.0,44.0,65.0,210.0,C,2,1.0,2.0
male,some college,1,1,69.0,49.0,61.0,36.0,215.0,C,2,2.0,2.0
male,high school,1,0,43.0,72.0,71.0,43.0,229.0,C,2,1.0,2.0
male,high school,0,0,79.0,75.0,69.0,77.0,300.0,B,2,1.0,3.0
male,associate's degree,0,1,66.0,94.0,73.0,100.0,333.0,A,2,3.0,4.0
male,some college,1,0,68.0,100.0,89.0,96.0,353.0,A,2,2.0,4.0
male,Unknown,0,1,50.0,82.0,87.0,100.0,319.0,B,2,0.0,3.0
male,high school,1,0,49.0,88.0,79.0,75.0,291.0,B,2,1.0,3.0
male,associate's degree,0,0,34.0,66.0,100.0,80.0,280.0,B,2,3.0,3.0
male,high school,1,0,58.0,98.0,54.0,75.0,285.0,B,2,1.0,3.0
male,high school,0,0,28.0,71.0,90.0,82.0,271.0,B,2,1.0,3.0
male,bachelor's degree,1,0,83.0,34.0,72.5,100.0,289.5,B,2,4.0,3.0
